('764 39 ST', '11232')[0.0, 40.647435, -73.99804, 2016.0, 1935.0, 2504.0, 2550.0, 20041006, 490000.0, 1223001.0, 20171201, 1265.0, 1320841.0, 1320841.0, 11232.0]
('1723 71 ST', '11204')[6.0, 40.616915, -73.995185, 2016.0, 1930.0, 1683.0, 2382.0, 20160411, 935000.0, 1122188.0, 20171201, -28859.0, 1211963.0, 1211963.0, 11204.0]
('10206 AVE J', '11236')[1.0, 40.644375, -73.894645, 2016.0, 1955.0, 2000.0, 2512.0, 20110420, 148000.0, 619124.0, 20171201, -6297.0, 656271.0, 656271.0, 11236.0]
('955 43 ST', '11219')[1.0, 40.643015, -73.995825, 2016.0, 1925.0, 2604.0, 2400.0, 20081015, 840000.0, 1297301.0, 20171201, 1825.0, 1401085.0, 1401085.0, 11219.0]
('2905 HERING AVE', '10469')[3.0, 40.867965, -73.853955, 2016.0, 1955.0, 2650.0, 1116.0, 20171019, 420000.0, 411658.0, 20171201, 5047.0, 432241.0, 432241.0, 10469.0]
('2264 E  1 ST', '11223')[2.0, 40.59357, -73.970135, 2016.0, 1950.0, 2600.0, 2773.0, 20131106, 700000.0, 981708.0, 20171201, 47691.0, 1030793.0, 1030793.0, 11223.0]
('2642 HARWAY AVE', '11214')[6.0, 40.59047, -73.98936, 2016.0, 1960.0, 2500.0, 3300.0, 20040809, 685000.0, 1274225.0, 20171201, -2067.0, 1350679.0, 1350679.0, 11214.0]
('1441 65 ST', '11219')[1.0, 40.6242, -73.99799, 2016.0, 1920.0, 2000.0, 2472.0, 19951002, 182500.0, 1167407.0, 20171201, 242.0, 1237451.0, 1237451.0, 11219.0]
('2065 E  1 ST', '11223')[3.0, 40.59825, -73.97046, 2016.0, 2011.0, 2325.0, 3780.0, 20090114, 1200000.0, 3318156.0, 20171201, 592884.0, 3882243.0, 3882243.0, 11223.0]
('368 E  69 ST', '10065')[6.0, 40.765905, -73.95797, 2016.0, 1899.0, 1232.0, 6757.0, 20080514, 3100000.0, 10505692.0, 20171201, 330374.0, 14602912.0, 14602912.0, 10065.0]
('1017 E  17 ST', '11230')[3.0, 40.625865, -73.95926, 2016.0, 1899.0, 4000.0, 1530.0, 19980519, 385000.0, 1482018.0, 20171201, -5733.0, 1645040.0, 1645040.0, 11230.0]
('139 BCH 61 ST', '11692')[1.0, 40.59018, -73.79059, 2016.0, 1970.0, 2304.0, 1842.0, 20050916, 463250.0, 372269.0, 20171201, 5579.0, 409496.0, 409496.0, 11692.0]
('216 SUFFOLK AVE', '10314')[3.0, 40.60017, -74.127715, 2016.0, 1965.0, 4242.0, 2324.0, 20160720, 624000.0, 762744.0, 20171201, 13769.0, 808509.0, 808509.0, 10314.0]
('166-33 JAMAICA AVE', '11432')[1.0, 40.71356, -73.799445, 2016.0, 1920.0, 4185.0, 2842.0, 20060224, 630000.0, 993369.0, 20171201, -16313.0, 1052971.0, 1052971.0, 11432.0]
('145 COALE AVE', '10314')[3.0, 40.613524, -74.13009, 2016.0, 1945.0, 3880.0, 1442.0, 19931109, 171500.0, 458459.0, 20171201, 21658.0, 513474.0, 513474.0, 10314.0]
('31 ELDRIDGE AVE', '10302')[3.0, 40.624295, -74.135125, 2016.0, 1920.0, 3200.0, 1304.0, 19950906, 140000.0, 454880.0, 20171201, 7078.0, 477624.0, 477624.0, 10302.0]
('78 BOWDOIN ST', '10314')[1.0, 40.587207, -74.157778, 2016.0, 1970.0, 4500.0, 2488.0, 19960725, 272000.0, 734500.0, 20171201, 8261.0, 793260.0, 793260.0, 10314.0]
('46 HARVARD AVE', '10301')[3.0, 40.642374, -74.090887, 2016.0, 2001.0, 7022.0, 2150.0, 20020403, 370500.0, 630579.0, 20171201, -30945.0, 681025.0, 681025.0, 10301.0]
('787 E  5 ST', '11218')[1.0, 40.63297, -73.97317, 2016.0, 1920.0, 2685.0, 2396.0, 20170920, 1400000.0, 1064942.0, 20171201, 60451.0, 1267281.0, 1267281.0, 11218.0]
('157 CHAPIN AVE', '10304')[3.0, 40.598614, -74.103211, 2016.0, 1995.0, 6000.0, 3040.0, 19961226, 500000.0, 1164251.0, 20171201, -3844.0, 1234106.0, 1234106.0, 10304.0]
('837 THROGS NECK EXPY SR', '10465')[2.0, 40.830484, -73.82094, 2016.0, 1970.0, 3573.0, 3360.0, 19960612, 300000.0, 752134.0, 20171201, -327.0, 804783.0, 804783.0, 10465.0]
('11 WATSON AVE', '10314')[3.0, 40.591177, -74.186582, 2016.0, 1993.0, 2200.0, 1920.0, 20160721, 425000.0, 469659.0, 20171201, 4285.0, 493142.0, 493142.0, 10314.0]
('83 WELDON ST', '11208')[3.0, 40.6803, -73.872019, 2016.0, 1910.0, 2500.0, 907.0, 20160520, 522000.0, 411231.0, 20171201, -3771.0, 452354.0, 452354.0, 11208.0]
('521 MEEHAN AVE', '11691')[1.0, 40.599625, -73.739655, 2016.0, 1960.0, 3026.0, 2054.0, 20131023, 570000.0, 687137.0, 20171201, 3133.0, 742108.0, 742108.0, 11691.0]
('275 WYCKOFF ST', '11217')[2.0, 40.683345, -73.983255, 2016.0, 1899.0, 2000.0, 3200.0, 19960213, 25000.0, 2980237.0, 20171201, -43576.0, 3129249.0, 3129249.0, 11217.0]
('94 BEECHWOOD PL', '10314')[6.0, 40.61414, -74.120839, 2016.0, 1940.0, 2142.0, 1496.0, 20170920, 480000.0, 483431.0, 20171201, 12069.0, 507603.0, 507603.0, 10314.0]
('12 PLEASANT PL', '11233')[6.0, 40.677054, -73.910195, 2016.0, 1901.0, 1598.0, 1256.0, 20100314, 202800.0, 730542.0, 20171201, -17981.0, 774375.0, 774375.0, 11233.0]
('2494 65 ST', '11204')[3.0, 40.609465, -73.97479, 2016.0, 1920.0, 2000.0, 1400.0, 19971107, 175000.0, 831469.0, 20171201, 8121.0, 881357.0, 881357.0, 11204.0]
('187 LAKE ST', '11223')[3.0, 40.599635, -73.973445, 2016.0, 1925.0, 1350.0, 1368.0, 19991018, 211000.0, 773955.0, 20171201, -4610.0, 812653.0, 812653.0, 11223.0]
('1920 GLENWOOD RD', '11230')[3.0, 40.63257, -73.958505, 2016.0, 1910.0, 5000.0, 3480.0, 20141224, 1150000.0, 1834531.0, 20171201, -66067.0, 2036329.0, 2036329.0, 11230.0]
('177 HARRISON PL', '10310')[3.0, 40.64072, -74.11275, 2016.0, 1925.0, 6206.0, 2020.0, 20010730, 265000.0, 509471.0, 20171201, 1768.0, 555323.0, 555323.0, 10310.0]
('18 HARTFORD ST', '10308')[3.0, 40.542248, -74.144748, 2016.0, 1920.0, 2430.0, 980.0, 20060731, 225500.0, 415085.0, 20171201, 2709.0, 435839.0, 435839.0, 10308.0]
('649 CLERMONT AVE', '10307')[3.0, 40.501757, -74.244916, 2016.0, 1988.0, 7200.0, 3570.0, 20030124, 495000.0, 1057142.0, 20171201, 1911.0, 1109999.0, 1109999.0, 10307.0]
('139 ADMIRAL LN', '10473')[4.0, 40.806823, -73.853726, 2016.0, 2006.0, 1371.0, 1206.0, 20160825, 335000.0, 371034.0, 20171201, 4473.0, 389586.0, 389586.0, 10473.0]
('1350 ST MARKS AVE', '11233')[6.0, 40.67353, -73.923815, 2016.0, 1910.0, 1873.0, 1620.0, 20140212, 390000.0, 830039.0, 20171201, 19542.0, 871541.0, 871541.0, 11233.0]
('215 WARREN ST', '11201')[6.0, 40.687265, -73.99465, 2016.0, 1899.0, 2000.0, 1200.0, 19960412, 455000.0, 6642769.0, 20171201, -92076.0, 8170606.0, 8170606.0, 11201.0]
('99 MOSEL AVE', '10304')[3.0, 40.611892, -74.078071, 2016.0, 2005.0, 1200.0, 1180.0, 20060417, 229900.0, 354857.0, 20171201, 1622.0, 372600.0, 372600.0, 10304.0]
('2467 E  1 ST', '11223')[2.0, 40.589015, -73.968695, 2016.0, 1940.0, 2000.0, 2920.0, 19990407, 330000.0, 983445.0, 20171201, 36293.0, 1032617.0, 1032617.0, 11223.0]
('4142 BEDFORD AVE', '11229')[1.0, 40.600915, -73.947145, 2016.0, 1925.0, 2500.0, 2720.0, 20030509, 505000.0, 1078463.0, 20171201, 29265.0, 1197094.0, 1197094.0, 11229.0]
('2018 71 ST', '11204')[1.0, 40.612615, -73.98903, 2016.0, 1925.0, 2200.0, 1764.0, 20070711, 675000.0, 1061768.0, 20171201, 42520.0, 1136092.0, 1136092.0, 11204.0]
('160 BEMENT AVE', '10310')[6.0, 40.63847, -74.11327, 2016.0, 1915.0, 5550.0, 2654.0, 19980202, 162000.0, 579574.0, 20171201, 8513.0, 643327.0, 643327.0, 10310.0]
('115 LIVINGSTON AVE', '10314')[3.0, 40.60293, -74.12841, 2016.0, 1997.0, 1407.0, 1748.0, 19980520, 198000.0, 509426.0, 20171201, 6849.0, 534897.0, 534897.0, 10314.0]
('580 E  134 ST', '10454')[1.0, 40.803855, -73.91887, 2016.0, 1910.0, 1583.0, 2288.0, 20070203, 371000.0, 616021.0, 20171201, -9769.0, 677623.0, 677623.0, 10454.0]
('13 STANLEY AVE', '10301')[3.0, 40.636455, -74.086514, 2016.0, 1920.0, 2500.0, 1320.0, 20040302, 209000.0, 318003.0, 20171201, 2133.0, 343443.0, 343443.0, 10301.0]
('430 FLINT ST', '10306')[3.0, 40.562663, -74.120907, 2016.0, 1950.0, 10000.0, 1300.0, 20030603, 568000.0, 554156.0, 20171201, 12069.0, 604030.0, 604030.0, 10306.0]
('336 DEWEY AVE', '10308')[3.0, 40.5534, -74.15426, 2016.0, 1970.0, 3500.0, 1326.0, 20150224, 377000.0, 519168.0, 20171201, 2705.0, 545126.0, 545126.0, 10308.0]
('9 LANDIS CT', '11229')[3.0, 40.588305, -73.926785, 2016.0, 1925.0, 3400.0, 934.0, 19950217, 80000.0, 465751.0, 20171201, 1492.0, 503011.0, 503011.0, 11229.0]
('445 E  95 ST', '11212')[0.0, 40.656525, -73.917425, 2016.0, 1920.0, 3900.0, 3608.0, 20070530, 670000.0, 721634.0, 20171201, 14187.0, 822663.0, 822663.0, 11212.0]
('375 E  95 ST', '11212')[6.0, 40.657934, -73.91901, 2016.0, 1930.0, 3250.0, 3198.0, 20160824, 600000.0, 672459.0, 20171201, 5462.0, 753154.0, 753154.0, 11212.0]
('24 SOUTH AVE', '10303')[3.0, 40.63946, -74.16644, 2016.0, 2004.0, 1950.0, 1300.0, 20170830, 365000.0, 360193.0, 20171201, 1857.0, 385407.0, 385407.0, 10303.0]
('650 E  103 ST', '11236')[1.0, 40.648435, -73.898685, 2016.0, 2000.0, 2058.0, 2468.0, 20001004, 305000.0, 619375.0, 20171201, 2184.0, 650344.0, 650344.0, 11236.0]
('207 HALES AVE', '10312')[3.0, 40.532714, -74.156735, 2016.0, 1955.0, 5720.0, 2700.0, 20080411, 957155.0, 857641.0, 20171201, 43270.0, 900523.0, 900523.0, 10312.0]
('78 CONFEDERATION PL', '10303')[3.0, 40.62925, -74.15933, 2016.0, 2001.0, 1500.0, 1300.0, 20011102, 183000.0, 338628.0, 20171201, -330.0, 355559.0, 355559.0, 10303.0]
('6624 OVINGTON CT', '11204')[6.0, 40.62063, -73.99562, 2016.0, 1935.0, 1440.0, 1633.0, 20151214, 883000.0, 995399.0, 20171201, 2321.0, 1045169.0, 1045169.0, 11204.0]
('1205 PUGSLEY AVE', '10472')[1.0, 40.831305, -73.857555, 2016.0, 1930.0, 2500.0, 2637.0, 19970528, 180000.0, 578505.0, 20171201, 2124.0, 613215.0, 613215.0, 10472.0]
('368 5 ST', '11215')[1.0, 40.670905, -73.983405, 2016.0, 1901.0, 1500.0, 2250.0, 20101020, 150000.0, 2481037.0, 20171201, -42749.0, 2605089.0, 2605089.0, 11215.0]
('109 BAY RIDGE PKWY', '11209')[1.0, 40.632855, -74.032635, 2016.0, 1930.0, 1940.0, 2120.0, 19970108, 255000.0, 1090337.0, 20171201, -13245.0, 1155757.0, 1155757.0, 11209.0]
('1562 ST JOHNS PL', '11213')[2.0, 40.670035, -73.92653, 2016.0, 1925.0, 2405.0, 2000.0, 19960213, 156000.0, 957920.0, 20171201, -12018.0, 1044133.0, 1044133.0, 11213.0]
('279 MYRTLE AVE', '10310')[3.0, 40.62898, -74.121281, 2016.0, 1899.0, 4791.0, 2000.0, 20171018, 314340.0, 536217.0, 20171201, 8846.0, 563028.0, 563028.0, 10310.0]
('3205 FAIRMOUNT AVE', '10465')[1.0, 40.83631, -73.820915, 2016.0, 1955.0, 2000.0, 2120.0, 20120217, 399000.0, 636700.0, 20171201, 7595.0, 674902.0, 674902.0, 10465.0]
('3306 WILSON AVE', '10469')[3.0, 40.873725, -73.849425, 2016.0, 1930.0, 2217.0, 2430.0, 20170717, 10.0, 369055.0, 20171201, 110.0, 398579.0, 398579.0, 10469.0]
('4 E  75 ST', '10021')[3.0, 40.773925, -73.96508, 2016.0, 1899.0, 5100.0, 17700.0, 20110830, 36500000.0, 22185674.0, 20171201, -1271173.0, 31503657.0, 31503657.0, 10021.0]
('27 ADRIANNE LN', '10303')[3.0, 40.623942, -74.157828, 2016.0, 1993.0, 1638.0, 1595.0, 20060810, 456300.0, 395728.0, 20171201, 597.0, 415514.0, 415514.0, 10303.0]
('2379 MICKLE AVE', '10469')[1.0, 40.860595, -73.841095, 2016.0, 1950.0, 5000.0, 1771.0, 20070901, 660000.0, 669797.0, 20171201, 6775.0, 709985.0, 709985.0, 10469.0]
('93 DOUGLASS ST', '11231')[5.0, 40.683285, -73.99132, 2016.0, 1901.0, 2000.0, 2520.0, 20160524, 10.0, 3002467.0, 20171201, -17576.0, 3152590.0, 3152590.0, 11231.0]
('1935 E  7 ST', '11223')[2.0, 40.60347, -73.9648, 2016.0, 1950.0, 2711.0, 3509.0, 20080306, 910000.0, 1661177.0, 20171201, 5021.0, 1843906.0, 1843906.0, 11223.0]
('72 TOMPKINS CIR', '10301')[3.0, 40.63699, -74.079325, 2016.0, 1930.0, 7275.0, 1828.0, 20170524, 800000.0, 824418.0, 20171201, 4058.0, 873883.0, 873883.0, 10301.0]
('5849 TYNDALL AVE', '10471')[3.0, 40.906645, -73.901445, 2016.0, 1964.0, 2275.0, 2331.0, 20060109, 565000.0, 859683.0, 20171201, -19300.0, 902667.0, 902667.0, 10471.0]
('49 DELANCEY ST', '10002')[6.0, 40.719746, -73.991693, 2016.0, 2010.0, 8533.0, 1007.0, 20160727, 1835000.0, 1787916.0, 20171201, -14208.0, 1895191.0, 1895191.0, 10002.0]
('13 DURLAND PL', '11236')[1.0, 40.641895, -73.906143, 2016.0, 2005.0, 1872.0, 2025.0, 20100314, 631315.0, 606220.0, 20171201, -3907.0, 636531.0, 636531.0, 11236.0]
('2320 AVE M', '11210')[3.0, 40.618705, -73.951355, 2016.0, 1910.0, 4000.0, 2990.0, 20150826, 1200000.0, 1845157.0, 20171201, -43538.0, 2011221.0, 2011221.0, 11210.0]
('524 60 ST', '11220')[2.0, 40.63892, -74.01576, 2016.0, 1910.0, 2000.0, 2676.0, 19920701, 195000.0, 1010065.0, 20171201, -81571.0, 1151474.0, 1151474.0, 11220.0]
('1775 SCHENECTADY AVE', '11234')[3.0, 40.629155, -73.93057, 2016.0, 1930.0, 2083.0, 1600.0, 20150924, 435000.0, 504934.0, 20171201, -12848.0, 535230.0, 535230.0, 11234.0]
('283 PRESCOTT AVE', '10306')[3.0, 40.575464, -74.10567, 2016.0, 1925.0, 5580.0, 1352.0, 20031204, 429900.0, 573202.0, 20171201, 2912.0, 601862.0, 601862.0, 10306.0]
('7 WHITMAN DR', '11234')[3.0, 40.61273, -73.90617, 2016.0, 1955.0, 4017.0, 3500.0, 20050110, 800000.0, 1432858.0, 20171201, 5044.0, 1590472.0, 1590472.0, 11234.0]
('2107 TOMLINSON AVE', '10461')[3.0, 40.85532, -73.856705, 2016.0, 1930.0, 3000.0, 2680.0, 20110811, 530000.0, 615874.0, 20171201, -11424.0, 671303.0, 671303.0, 10461.0]
('41 STUDIO LN', '10304')[3.0, 40.61394, -74.079029, 2016.0, 2002.0, 1120.0, 910.0, 20020528, 146000.0, 327501.0, 20171201, -451.0, 356976.0, 356976.0, 10304.0]
('79 WOODBINE ST', '11221')[6.0, 40.691145, -73.91845, 2016.0, 1925.0, 2000.0, 2240.0, 20160706, 960000.0, 1129619.0, 20171201, 51186.0, 1287766.0, 1287766.0, 11221.0]
('240 WESTWOOD AVE', '10314')[3.0, 40.60631, -74.118795, 2016.0, 1970.0, 1974.0, 1144.0, 20101029, 275000.0, 463560.0, 20171201, 3524.0, 486738.0, 486738.0, 10314.0]
('88 ROBIN RD', '10305')[1.0, 40.594383, -74.064979, 2016.0, 1925.0, 2800.0, 1720.0, 20090220, 497500.0, 481962.0, 20171201, -1006.0, 510880.0, 510880.0, 10305.0]
('652 E  3 ST', '11218')[1.0, 40.63616, -73.976325, 2016.0, 1910.0, 2000.0, 1968.0, 20000623, 310000.0, 875063.0, 20171201, -31611.0, 988821.0, 988821.0, 11218.0]
('1861 65 ST', '11204')[6.0, 40.618415, -73.988415, 2016.0, 1920.0, 2425.0, 2425.0, 20110526, 865000.0, 1400220.0, 20171201, -12696.0, 1470231.0, 1470231.0, 11204.0]
('1663 NORMAN ST', '11385')[1.0, 40.696704, -73.902, 2016.0, 1930.0, 1633.0, 1280.0, 19960424, 90000.0, 827491.0, 20171201, 7438.0, 868866.0, 868866.0, 11385.0]
('131 CHESTNUT AVE', '10305')[3.0, 40.616011, -74.072616, 2016.0, 1890.0, 1650.0, 750.0, 20111017, 150000.0, 314730.0, 20171201, -23058.0, 339908.0, 339908.0, 10305.0]
('327 W  19 ST', '10011')[2.0, 40.743475, -74.001215, 2016.0, 1910.0, 1894.0, 3520.0, 19990315, 1700000.0, 6923805.0, 20171201, 398146.0, 7893138.0, 7893138.0, 10011.0]
('128 HART BLVD', '10301')[3.0, 40.632194, -74.101055, 2016.0, 1950.0, 5500.0, 2040.0, 20090411, 555000.0, 708851.0, 20171201, 1278.0, 744294.0, 744294.0, 10301.0]
('736 E  9 ST', '11230')[3.0, 40.63077, -73.968565, 2016.0, 1925.0, 2150.0, 1724.0, 19940927, 122500.0, 819554.0, 20171201, -6132.0, 901509.0, 901509.0, 11230.0]
('2538 E  17 ST', '11235')[2.0, 40.58919, -73.95292, 2016.0, 1990.0, 2760.0, 2700.0, 20040916, 175000.0, 1034085.0, 20171201, 18810.0, 1189198.0, 1189198.0, 11235.0]
('216 CORBIN AVE', '10308')[3.0, 40.560825, -74.147135, 2016.0, 1998.0, 2662.0, 2.0, 20080129, 480000.0, 542309.0, 20171201, 4621.0, 569424.0, 569424.0, 10308.0]
('114 PROSPECT AVE', '10301')[3.0, 40.63944, -74.09169, 2016.0, 1943.0, 1900.0, 1240.0, 20041108, 255000.0, 326529.0, 20171201, 3297.0, 352651.0, 352651.0, 10301.0]
('14 SILVER CT', '10301')[3.0, 40.625215, -74.10075, 2016.0, 2007.0, 8888.0, 3800.0, 20100426, 1335000.0, 1156799.0, 20171201, -8358.0, 1295615.0, 1295615.0, 10301.0]
('233 CRAIG AVE', '10307')[3.0, 40.51327, -74.243114, 2016.0, 1920.0, 4050.0, 1200.0, 20130513, 275000.0, 473531.0, 20171201, 18284.0, 501943.0, 501943.0, 10307.0]
('1121 PARK PL', '11213')[1.0, 40.673165, -73.940415, 2016.0, 1901.0, 2555.0, 3120.0, 19951215, 222500.0, 1170167.0, 20171201, 381.0, 1228675.0, 1228675.0, 11213.0]
('292 HEMLOCK ST', '11208')[2.0, 40.682644, -73.871215, 2016.0, 1910.0, 2165.0, 2160.0, 20070111, 500000.0, 542089.0, 20171201, -2855.0, 601719.0, 601719.0, 11208.0]
('7317 AVE T', '11234')[3.0, 40.622411, -73.907503, 2016.0, 2007.0, 2916.0, 2000.0, 20071005, 675000.0, 806096.0, 20171201, -4217.0, 854462.0, 854462.0, 11234.0]
('2274 E  24 ST', '11229')[1.0, 40.59586, -73.94714, 2016.0, 1930.0, 2500.0, 2425.0, 20080403, 620000.0, 930907.0, 20171201, 6653.0, 986761.0, 986761.0, 11229.0]
('329 53 ST', '11220')[1.0, 40.645759, -74.015495, 2016.0, 1920.0, 1803.0, 2184.0, 20171026, 440000.0, 491099.0, 20171201, -399164.0, 726827.0, 726827.0, 11220.0]
('34 ROE ST', '10310')[3.0, 40.633145, -74.122154, 2016.0, 1920.0, 3789.0, 1614.0, 20130221, 312500.0, 431374.0, 20171201, -198.0, 452943.0, 452943.0, 10310.0]
('2015 E  36 ST', '11234')[3.0, 40.609584, -73.930745, 2016.0, 1930.0, 1800.0, 1064.0, 20090618, 455000.0, 641169.0, 20171201, 3219.0, 673227.0, 673227.0, 11234.0]
('2584 E  26 ST', '11235')[3.0, 40.58953, -73.94398, 2016.0, 1920.0, 1891.0, 1020.0, 19950905, 155000.0, 636028.0, 20171201, -1359.0, 686910.0, 686910.0, 11235.0]
('2823 TIEMANN AVE', '10469')[1.0, 40.867425, -73.838815, 2016.0, 1925.0, 4750.0, 2678.0, 20130328, 350000.0, 621710.0, 20171201, 2571.0, 659013.0, 659013.0, 10469.0]
('1111 E  59 ST', '11234')[1.0, 40.626005, -73.91867, 2016.0, 1955.0, 2358.0, 2660.0, 20050502, 625000.0, 662391.0, 20171201, 3684.0, 702134.0, 702134.0, 11234.0]
('544 E  42 ST', '11203')[3.0, 40.642045, -73.93738, 2016.0, 1940.0, 2600.0, 909.0, 19950926, 100000.0, 382382.0, 20171201, 7043.0, 420620.0, 420620.0, 11203.0]
('4724 AVE M', '11234')[3.0, 40.620965, -73.9292, 2016.0, 1920.0, 7300.0, 1305.0, 20170919, 589000.0, 552849.0, 20171201, -2815.0, 580491.0, 580491.0, 11234.0]
('654 61 ST', '11220')[1.0, 40.636579, -74.01335, 2016.0, 1915.0, 1638.0, 2080.0, 19980302, 225000.0, 967355.0, 20171201, -22184.0, 1015723.0, 1015723.0, 11220.0]
('1542 E  10 ST', '11230')[3.0, 40.611355, -73.96394, 2016.0, 1920.0, 2600.0, 1960.0, 19900730, 230000.0, 1089602.0, 20171201, -7496.0, 1198562.0, 1198562.0, 11230.0]
('148 31 ST', '11232')[1.0, 40.657399, -74.002475, 2016.0, 1910.0, 1669.0, 1920.0, 19971105, 190000.0, 1140495.0, 20171201, 2353.0, 1197520.0, 1197520.0, 11232.0]
('820 E  14 ST', '11230')[6.0, 40.629315, -73.963405, 2016.0, 1910.0, 2000.0, 1479.0, 20161123, 560000.0, 933614.0, 20171201, 19975.0, 1148345.0, 1148345.0, 11230.0]
