('90 BRADLEY AVE', '10314')[3.0, 40.60988, -74.132563, 2016.0, 1955.0, 4223.0, 1794.0, 19971226, 170000.0, 447927.0, 20171201, -30936.0, 474803.0, 474803.0, 10314.0]
('311 BCH 13 ST', '11691')[3.0, 40.59613, -73.76414, 2016.0, 1930.0, 3345.0, 1340.0, 20170330, 359975.0, 452165.0, 20171201, 10403.0, 474773.0, 474773.0, 11691.0]
('4638 BEDFORD AVE', '11235')[1.0, 40.588405, -73.94479, 2016.0, 1940.0, 1924.0, 2180.0, 20171117, 1.0, 869659.0, 20171201, -9500.0, 913142.0, 913142.0, 11235.0]
('408 WILLOW RD  W', '10314')[3.0, 40.618787, -74.151737, 2016.0, 1978.0, 1980.0, 1680.0, 20090725, 305000.0, 450553.0, 20171201, 3868.0, 473081.0, 473081.0, 10314.0]
('518 60 ST', '11220')[1.0, 40.638985, -74.01587, 2016.0, 1910.0, 2000.0, 2700.0, 19970908, 174000.0, 967313.0, 20171201, -54365.0, 1064044.0, 1064044.0, 11220.0]
('26 BARTON AVE', '10306')[3.0, 40.583686, -74.10684, 2016.0, 1915.0, 4000.0, 1144.0, 19911101, 170000.0, 545851.0, 20171201, 1714.0, 573144.0, 573144.0, 10306.0]
('216 ALBANY AVE', '11213')[5.0, 40.67318, -73.93934, 2016.0, 1905.0, 1306.0, 2200.0, 20160517, 970000.0, 962532.0, 20171201, 28732.0, 1029909.0, 1029909.0, 11213.0]
('2059 66 ST', '11204')[3.0, 40.615155, -73.98478, 2016.0, 1915.0, 2308.0, 1580.0, 20060110, 520000.0, 1076963.0, 20171201, 3413.0, 1130811.0, 1130811.0, 11204.0]
('730 E  96 ST', '11236')[6.0, 40.651235, -73.910914, 2016.0, 1960.0, 2893.0, 3036.0, 20170519, 640000.0, 661110.0, 20171201, -8726.0, 694165.0, 694165.0, 11236.0]
('2752 HONE AVE', '10469')[6.0, 40.867005, -73.85739, 2016.0, 1930.0, 2500.0, 1219.0, 20170301, 440000.0, 479467.0, 20171201, -3898.0, 503440.0, 503440.0, 10469.0]
('1287 ST LAWRENCE AVE', '10472')[1.0, 40.8324, -73.86773, 2016.0, 1930.0, 2000.0, 2150.0, 20070217, 522000.0, 536939.0, 20171201, 7543.0, 563786.0, 563786.0, 10472.0]
('141 NICHOLAS AVE', '10302')[1.0, 40.63651, -74.13988, 2016.0, 1925.0, 2600.0, 1064.0, 20000619, 185000.0, 267536.0, 20171201, 934.0, 283588.0, 283588.0, 10302.0]
('158 14 ST', '11215')[5.0, 40.66775, -73.992625, 2016.0, 1865.0, 1965.0, 2496.0, 20120206, 1320000.0, 2350812.0, 20171201, -55500.0, 2609401.0, 2609401.0, 11215.0]
('666 E  235 ST', '10466')[6.0, 40.895035, -73.857855, 2016.0, 1899.0, 2787.0, 2600.0, 20000327, 221500.0, 501705.0, 20171201, -34920.0, 642182.0, 642182.0, 10466.0]
('1836 83 ST', '11214')[2.0, 40.608085, -73.999865, 2016.0, 1975.0, 3200.0, 3300.0, 19970418, 402000.0, 1543881.0, 20171201, -2605.0, 1636514.0, 1636514.0, 11214.0]
('332 MACON ST', '11233')[2.0, 40.682249, -73.93737, 2016.0, 1899.0, 2000.0, 3281.0, 20041014, 572500.0, 1578395.0, 20171201, 110470.0, 1846722.0, 1846722.0, 11233.0]
('371 CHEVES AVE', '10314')[1.0, 40.614518, -74.13786, 2016.0, 1920.0, 3800.0, 1368.0, 20111125, 390000.0, 581505.0, 20171201, 9092.0, 610580.0, 610580.0, 10314.0]
('2260 E  65 ST', '11234')[3.0, 40.613969, -73.90893, 2016.0, 1955.0, 5100.0, 4658.0, 20070517, 1650000.0, 1800031.0, 20171201, 56206.0, 1944033.0, 1944033.0, 11234.0]
('329 MOSELY AVE', '10312')[3.0, 40.542128, -74.16904, 2016.0, 1999.0, 3190.0, 1200.0, 19990519, 221000.0, 470634.0, 20171201, 6579.0, 494166.0, 494166.0, 10312.0]
('3210 AVE K', '11210')[3.0, 40.62439, -73.944089, 2016.0, 1925.0, 2000.0, 1365.0, 19980811, 175000.0, 771514.0, 20171201, -5942.0, 810090.0, 810090.0, 11210.0]
('266 REID AVE', '10305')[6.0, 40.594285, -74.088055, 2016.0, 1935.0, 3450.0, 2030.0, 20140305, 215000.0, 591604.0, 20171201, -1354.0, 621184.0, 621184.0, 10305.0]
('233 S  MANN AVE', '10314')[1.0, 40.607195, -74.13269, 2016.0, 1974.0, 4000.0, 2212.0, 20050330, 588000.0, 613101.0, 20171201, 8512.0, 662149.0, 662149.0, 10314.0]
('88 SHEPHERD AVE', '11208')[1.0, 40.682675, -73.88276, 2016.0, 1910.0, 2000.0, 2880.0, 20091028, 390000.0, 709727.0, 20171201, -7563.0, 745213.0, 745213.0, 11208.0]
('31 BLOSSOM LN', '10307')[3.0, 40.50913, -74.236655, 2016.0, 1997.0, 3197.0, 1800.0, 20041222, 597000.0, 605895.0, 20171201, 2969.0, 654367.0, 654367.0, 10307.0]
('1707 W  13 ST', '11223')[2.0, 40.60495, -73.985505, 2016.0, 1975.0, 2150.0, 2950.0, 20160509, 950000.0, 1227059.0, 20171201, -15264.0, 1312953.0, 1312953.0, 11223.0]
('3 BLEEKER PL', '10314')[1.0, 40.601302, -74.163536, 2016.0, 1970.0, 4212.0, 2446.0, 20140317, 10.0, 750198.0, 20171201, 13345.0, 795210.0, 795210.0, 10314.0]
('1735 STILLWELL AVE', '11223')[4.0, 40.604371, -73.986641, 2016.0, 2008.0, 16000.0, 1374.0, 20120913, 499344.0, 722527.0, 20171201, 11510.0, 758653.0, 758653.0, 11223.0]
('119 CHAMPLAIN AVE', '10306')[3.0, 40.56074, -74.12491, 2016.0, 1955.0, 5800.0, 2200.0, 20000228, 235000.0, 697368.0, 20171201, 5649.0, 760131.0, 760131.0, 10306.0]
('1259 THIERIOT AVE', '10472')[1.0, 40.831805, -73.864725, 2016.0, 1945.0, 2500.0, 2349.0, 19960402, 100000.0, 555466.0, 20171201, 211.0, 583239.0, 583239.0, 10472.0]
('278 WOODBINE ST', '11221')[6.0, 40.695674, -73.913265, 2016.0, 1899.0, 1833.0, 2475.0, 20130829, 320000.0, 1059169.0, 20171201, -11080.0, 1196861.0, 1196861.0, 11221.0]
('145 YORK AVE', '10301')[6.0, 40.642785, -74.087235, 2016.0, 1925.0, 4446.0, 1260.0, 20100326, 328600.0, 420259.0, 20171201, 7745.0, 449677.0, 449677.0, 10301.0]
('1029 BCH 19 ST', '11691')[1.0, 40.603092, -73.752235, 2016.0, 2005.0, 2014.0, 2140.0, 20061030, 555000.0, 537353.0, 20171201, -2655.0, 617956.0, 617956.0, 11691.0]
('1437 E  8 ST', '11230')[3.0, 40.613905, -73.96574, 2016.0, 1930.0, 2000.0, 1428.0, 20090827, 850500.0, 1049848.0, 20171201, 26354.0, 1133836.0, 1133836.0, 11230.0]
('11 BUFFALO ST', '10306')[3.0, 40.56079, -74.13429, 2016.0, 1965.0, 1900.0, 1176.0, 19991022, 195000.0, 461250.0, 20171201, 4440.0, 484312.0, 484312.0, 10306.0]
('454 BARLOW AVE', '10308')[3.0, 40.55749, -74.163119, 2016.0, 1970.0, 2352.0, 1500.0, 19920728, 142000.0, 492981.0, 20171201, 840.0, 517630.0, 517630.0, 10308.0]
('76 SELVIN LOOP', '10303')[4.0, 40.62206, -74.164156, 2016.0, 1985.0, 560.0, 782.0, 20161026, 227500.0, 263536.0, 20171201, 12208.0, 276713.0, 276713.0, 10303.0]
('83 LEEWOOD LOOP', '10304')[3.0, 40.609844, -74.080482, 2016.0, 2001.0, 2500.0, 1460.0, 20021203, 219900.0, 520240.0, 20171201, 3338.0, 546252.0, 546252.0, 10304.0]
('266 DECKER AVE', '10302')[1.0, 40.6272, -74.139095, 2016.0, 1920.0, 5177.0, 669.0, 19981015, 183000.0, 416830.0, 20171201, 11848.0, 437671.0, 437671.0, 10302.0]
('551 PUTNAM AVE', '11221')[2.0, 40.68549, -73.939415, 2016.0, 1901.0, 1700.0, 3060.0, 20001031, 240000.0, 1690583.0, 20171201, -18392.0, 1808924.0, 1808924.0, 11221.0]
('535 MACON ST', '11233')[2.0, 40.683545, -73.93025, 2016.0, 1910.0, 1667.0, 2142.0, 20000317, 255000.0, 1381690.0, 20171201, -31040.0, 1492225.0, 1492225.0, 11233.0]
('3344 BEDFORD AVE', '11210')[3.0, 40.62074, -73.950895, 2016.0, 1915.0, 2500.0, 1244.0, 19990323, 282000.0, 881429.0, 20171201, 2546.0, 1031272.0, 1031272.0, 11210.0]
('75 GOODALL ST', '10308')[3.0, 40.538649, -74.145405, 2016.0, 1940.0, 3375.0, 1188.0, 20090902, 275000.0, 351443.0, 20171201, -14180.0, 383073.0, 383073.0, 10308.0]
('829 NEILL AVE', '10462')[1.0, 40.85094, -73.86269, 2016.0, 1925.0, 2678.0, 2140.0, 20061115, 615000.0, 577530.0, 20171201, -1652.0, 606406.0, 606406.0, 10462.0]
('3249 GLENNON PL', '10465')[6.0, 40.81641, -73.80175, 2016.0, 1935.0, 3742.0, 1312.0, 19991213, 198000.0, 516563.0, 20171201, 26053.0, 542391.0, 542391.0, 10465.0]
('5480 KINGS HWY', '11203')[3.0, 40.64387, -73.92544, 2016.0, 1940.0, 1350.0, 1715.0, 20130830, 350000.0, 496284.0, 20171201, 1149.0, 521098.0, 521098.0, 11203.0]
('7-19 COLLEGE POINT BLVD', '11356')[6.0, 40.789905, -73.843995, 2016.0, 2005.0, 2500.0, 1750.0, 20161228, 1450000.0, 1548322.0, 20171201, 617.0, 1857986.0, 1857986.0, 11356.0]
('1147 E  28 ST', '11210')[3.0, 40.623025, -73.94782, 2016.0, 1925.0, 2700.0, 1328.0, 20080718, 515000.0, 945058.0, 20171201, 200.0, 1011212.0, 1011212.0, 11210.0]
('2519 WALLACE AVE', '10467')[1.0, 40.864755, -73.864775, 2016.0, 1955.0, 2500.0, 2840.0, 20100314, 580000.0, 535714.0, 20171201, -30977.0, 562500.0, 562500.0, 10467.0]
('1315 E  37 ST', '11210')[3.0, 40.623885, -73.93926, 2016.0, 2006.0, 3000.0, 3660.0, 20040526, 475000.0, 946736.0, 20171201, -4114.0, 994073.0, 994073.0, 11210.0]
('22 MARIANNE ST', '10302')[3.0, 40.62356, -74.13868, 2016.0, 1920.0, 2576.0, 1101.0, 20060831, 455000.0, 384809.0, 20171201, -5805.0, 407898.0, 407898.0, 10302.0]
('4073 EDSON AVE', '10466')[3.0, 40.89187, -73.84451, 2016.0, 1940.0, 2482.0, 1472.0, 20121113, 365000.0, 446672.0, 20171201, 10263.0, 469006.0, 469006.0, 10466.0]
('956 E  42 ST', '11210')[3.0, 40.631625, -73.936245, 2016.0, 1930.0, 2000.0, 1110.0, 19991028, 185000.0, 448241.0, 20171201, -4673.0, 470653.0, 470653.0, 11210.0]
('273 BAY 20 ST', '11214')[3.0, 40.60084, -74.006589, 2016.0, 1940.0, 1551.0, 1320.0, 19920911, 162000.0, 778443.0, 20171201, 2204.0, 817365.0, 817365.0, 11214.0]
('4666 DELAFIELD AVE', '10471')[3.0, 40.89563, -73.90746, 2016.0, 1923.0, 17337.0, 3478.0, 20170522, 1950000.0, 1995125.0, 20171201, 3865.0, 2354248.0, 2354248.0, 10471.0]
('64 NELSON ST', '11231')[6.0, 40.67762, -74.00344, 2016.0, 1899.0, 1652.0, 2850.0, 20170720, 999990.0, 2206303.0, 20171201, -52468.0, 2360744.0, 2360744.0, 11231.0]
('7 ALLISON PL', '10306')[3.0, 40.57792, -74.114585, 2016.0, 1950.0, 5000.0, 1440.0, 20061211, 615000.0, 637727.0, 20171201, 8374.0, 669613.0, 669613.0, 10306.0]
('33 NEUTRAL AVE', '10306')[3.0, 40.5608, -74.1026, 2016.0, 1935.0, 2400.0, 1140.0, 20050207, 315000.0, 343015.0, 20171201, -5496.0, 380747.0, 380747.0, 10306.0]
('840 E  222 ST', '10467')[0.0, 40.884035, -73.85728, 2016.0, 1928.0, 2225.0, 2400.0, 20140602, 450000.0, 583250.0, 20171201, -13867.0, 629910.0, 629910.0, 10467.0]
('1119 65 ST', '11219')[1.0, 40.628535, -74.005145, 2016.0, 1920.0, 2400.0, 2120.0, 19950602, 250000.0, 1172012.0, 20171201, 71448.0, 1254053.0, 1254053.0, 11219.0]
('1184 E  91 ST', '11236')[3.0, 40.640065, -73.904895, 2016.0, 1915.0, 5654.0, 1440.0, 20100314, 300000.0, 591091.0, 20171201, 5563.0, 691576.0, 691576.0, 11236.0]
('1093 RALPH AVE', '11236')[1.0, 40.6488, -73.92001, 2016.0, 1945.0, 1800.0, 1836.0, 20150903, 10.0, 561077.0, 20171201, 829.0, 594742.0, 594742.0, 11236.0]
('287 HAMDEN AVE', '10306')[3.0, 40.578845, -74.09989, 2016.0, 1998.0, 2500.0, 1900.0, 19990507, 187500.0, 580862.0, 20171201, 4416.0, 609905.0, 609905.0, 10306.0]
('252 HOSMER AVE', '10465')[1.0, 40.814205, -73.82668, 2016.0, 2000.0, 3100.0, 2875.0, 20000901, 345000.0, 678973.0, 20171201, -3000.0, 712922.0, 712922.0, 10465.0]
('507 ALABAMA AVE', '11207')[3.0, 40.6636, -73.89636, 2016.0, 2000.0, 1800.0, 1296.0, 20000524, 95000.0, 391623.0, 20171201, -6557.0, 411204.0, 411204.0, 11207.0]
('134 WASHINGTON AVE', '10314')[6.0, 40.59863, -74.135674, 2016.0, 1970.0, 4040.0, 2424.0, 20131114, 520000.0, 803064.0, 20171201, -1970.0, 851248.0, 851248.0, 10314.0]
('1046 E  227 ST', '10466')[3.0, 40.885725, -73.849565, 2016.0, 1950.0, 2178.0, 1683.0, 20111118, 335000.0, 386378.0, 20171201, -6731.0, 405697.0, 405697.0, 10466.0]
('177 GENESEE AVE', '10308')[3.0, 40.553664, -74.162444, 2016.0, 1965.0, 3800.0, 1152.0, 19970219, 181500.0, 534926.0, 20171201, 5167.0, 561672.0, 561672.0, 10308.0]
('1515 W  4 ST', '11204')[4.0, 40.610386, -73.978116, 2016.0, 2006.0, 4000.0, 9659.0, 20050510, 950000.0, 859219.0, 20171201, -703.0, 962325.0, 962325.0, 11204.0]
('74 PROSPECT AVE', '10301')[3.0, 40.63964, -74.090528, 2016.0, 1943.0, 2060.0, 1860.0, 20130321, 131820.0, 382367.0, 20171201, 2581.0, 401485.0, 401485.0, 10301.0]
('2962 WICKHAM AVE', '10469')[0.0, 40.870745, -73.837875, 2016.0, 1925.0, 4750.0, 3566.0, 19971216, 238000.0, 783459.0, 20171201, 53514.0, 838301.0, 838301.0, 10469.0]
('1520 RESEARCH AVE', '10465')[3.0, 40.845245, -73.819045, 2016.0, 1915.0, 2500.0, 1800.0, 20040213, 100000.0, 480850.0, 20171201, -15244.0, 514510.0, 514510.0, 10465.0]
('66 2 ST', '10306')[3.0, 40.57394, -74.120105, 2016.0, 1945.0, 4000.0, 2.0, 20170728, 857500.0, 866089.0, 20171201, 4561.0, 909393.0, 909393.0, 10306.0]
('63 ORANGE AVE', '10302')[3.0, 40.628103, -74.140732, 2016.0, 1920.0, 3742.0, 1080.0, 20050110, 282586.0, 409721.0, 20171201, 2119.0, 430207.0, 430207.0, 10302.0]
('2070 S  RAILROAD AVE', '10306')[3.0, 40.55972, -74.13216, 2016.0, 1991.0, 3071.0, 1320.0, 19990713, 225000.0, 524420.0, 20171201, 2724.0, 550641.0, 550641.0, 10306.0]
('3223 AVE L', '11210')[3.0, 40.62253, -73.9433, 2016.0, 1925.0, 2000.0, 1235.0, 20170913, 824000.0, 821952.0, 20171201, -3158.0, 863050.0, 863050.0, 11210.0]
('804 E  18 ST', '11230')[3.0, 40.6312, -73.95991, 2016.0, 1940.0, 2975.0, 2024.0, 19950621, 217000.0, 1244721.0, 20171201, 18213.0, 1344299.0, 1344299.0, 11230.0]
('209 ODER AVE', '10304')[3.0, 40.610839, -74.08478, 2016.0, 2006.0, 2500.0, 1850.0, 20170526, 490000.0, 535151.0, 20171201, 721.0, 561909.0, 561909.0, 10304.0]
('1815 81 ST', '11214')[0.0, 40.60985, -73.998809, 2016.0, 1924.0, 4142.0, 3956.0, 20010309, 465000.0, 1673745.0, 20171201, -17465.0, 1857857.0, 1857857.0, 11214.0]
('19 STANLEY AVE', '10301')[3.0, 40.636355, -74.08663, 2016.0, 1910.0, 2500.0, 1276.0, 20031030, 219900.0, 317845.0, 20171201, 227.0, 343273.0, 343273.0, 10301.0]
('1814 W  8 ST', '11223')[3.0, 40.602815, -73.98096, 2016.0, 1950.0, 2000.0, 2704.0, 20041201, 600000.0, 989952.0, 20171201, -8777.0, 1039450.0, 1039450.0, 11223.0]
('1078 ADEE AVE', '10469')[3.0, 40.869265, -73.85637, 2016.0, 1950.0, 1800.0, 1732.0, 20170626, 439400.0, 436660.0, 20171201, -8815.0, 458493.0, 458493.0, 10469.0]
('866 E  175 ST', '10460')[6.0, 40.83985, -73.88874, 2016.0, 2003.0, 2268.0, 3581.0, 20031008, 370000.0, 678067.0, 20171201, 10124.0, 732312.0, 732312.0, 10460.0]
('1836 E  27 ST', '11229')[3.0, 40.60613, -73.946175, 2016.0, 1935.0, 3000.0, 1367.0, 19990922, 250000.0, 916637.0, 20171201, -18683.0, 971635.0, 971635.0, 11229.0]
('2583 BAINBRIDGE AVE', '10458')[6.0, 40.863636, -73.892716, 2016.0, 2008.0, 1280.0, 2239.0, 20110217, 505320.0, 566056.0, 20171201, -4879.0, 605680.0, 605680.0, 10458.0]
('7715 12 AVE', '11228')[3.0, 40.619975, -74.01093, 2016.0, 1920.0, 2000.0, 1350.0, 20000114, 275000.0, 908730.0, 20171201, 908.0, 954166.0, 954166.0, 11228.0]
('352 ARMSTRONG AVE', '10308')[3.0, 40.542041, -74.155278, 2016.0, 1950.0, 3600.0, 1776.0, 20131030, 485000.0, 584491.0, 20171201, 1491.0, 613716.0, 613716.0, 10308.0]
('323 AVE I', '11230')[3.0, 40.626535, -73.97342, 2016.0, 1930.0, 2503.0, 1680.0, 20030905, 815000.0, 1102063.0, 20171201, 53058.0, 1223290.0, 1223290.0, 11230.0]
('190 LEXINGTON AVE', '10302')[3.0, 40.627645, -74.137019, 2016.0, 1927.0, 3049.0, 1400.0, 20130816, 332000.0, 411074.0, 20171201, 3424.0, 431628.0, 431628.0, 10302.0]
('454 RICHARD AVE', '10309')[3.0, 40.507078, -74.224039, 2016.0, 1995.0, 7085.0, 4000.0, 20010214, 432000.0, 951716.0, 20171201, 946.0, 1018336.0, 1018336.0, 10309.0]
('6511 SEASPRAY AVE', '11692')[1.0, 40.58884, -73.794102, 2016.0, 2012.0, 3401.0, 2515.0, 20160818, 789144.0, 770921.0, 20171201, -7344.0, 863432.0, 863432.0, 11692.0]
('5 WILLOWWOOD LN', '10308')[1.0, 40.5586, -74.144275, 2016.0, 1980.0, 4360.0, 1800.0, 20060405, 529000.0, 584623.0, 20171201, -6993.0, 619700.0, 619700.0, 10308.0]
('271 BROOKLYN AVE', '11213')[3.0, 40.670334, -73.944585, 2016.0, 1905.0, 1900.0, 4300.0, 20091104, 760000.0, 1466890.0, 20171201, -67793.0, 1554903.0, 1554903.0, 11213.0]
('66 MARLBOROUGH RD', '11226')[1.0, 40.64861, -73.96612, 2016.0, 1960.0, 2500.0, 2625.0, 19960222, 220500.0, 1019986.0, 20171201, 3169.0, 1183184.0, 1183184.0, 11226.0]
('1347 85 ST', '11228')[1.0, 40.61413, -74.01193, 2016.0, 1950.0, 2150.0, 1484.0, 20091217, 475000.0, 927768.0, 20171201, 6549.0, 974156.0, 974156.0, 11228.0]
('124 BRANTON ST', '11236')[1.0, 40.64568, -73.91963, 2016.0, 1920.0, 1600.0, 1240.0, 19990709, 169750.0, 441845.0, 20171201, 10625.0, 481611.0, 481611.0, 11236.0]
('1376 E  58 ST', '11234')[3.0, 40.620855, -73.91964, 2016.0, 1920.0, 1900.0, 980.0, 20060605, 380000.0, 446815.0, 20171201, -7739.0, 469156.0, 469156.0, 11234.0]
('156 POTTER AVE', '10314')[3.0, 40.61694, -74.118214, 2016.0, 1925.0, 4000.0, 1554.0, 20030728, 355000.0, 608899.0, 20171201, 3437.0, 639344.0, 639344.0, 10314.0]
('704 WILLOUGHBY AVE', '11206')[3.0, 40.694575, -73.94098, 2016.0, 2002.0, 1383.0, 1458.0, 20100314, 200000.0, 691408.0, 20171201, -4841.0, 725978.0, 725978.0, 11206.0]
('5735 POST RD', '10471')[3.0, 40.906005, -73.897709, 2016.0, 1940.0, 2688.0, 1784.0, 20041119, 720000.0, 783727.0, 20171201, 11656.0, 822913.0, 822913.0, 10471.0]
('584 PACIFIC ST', '11217')[4.0, 40.68311, -73.977745, 2016.0, 1900.0, 2000.0, 6056.0, 20000309, 500000.0, 3291651.0, 20171201, 45493.0, 3818315.0, 3818315.0, 11217.0]
('2025 HARING ST', '11229')[3.0, 40.60214, -73.940905, 2016.0, 1945.0, 1850.0, 1584.0, 20070906, 490000.0, 678419.0, 20171201, -5011.0, 712340.0, 712340.0, 11229.0]
('2818 BRUNER AVE', '10469')[3.0, 40.868175, -73.83572, 2016.0, 1965.0, 1709.0, 1732.0, 20170315, 1.0, 412144.0, 20171201, -16924.0, 432751.0, 432751.0, 10469.0]
('1272 59 ST', '11219')[3.0, 40.622355, -73.91887, 2016.0, 1925.0, 871200.0, 1250.0, 20070519, 402800.0, 521238.0, 20171201, -4133.0, 547300.0, 547300.0, 11219.0]
('914 E  232 ST', '10466')[2.0, 40.890535, -73.85158, 2016.0, 1925.0, 2735.0, 1813.0, 20151008, 375000.0, 510038.0, 20171201, -19303.0, 555941.0, 555941.0, 10466.0]
('1738 LINDEN ST', '11385')[2.0, 40.70319, -73.9093, 2016.0, 1920.0, 4067.0, 3060.0, 20030716, 200000.0, 1418786.0, 20171201, -1959.0, 1503913.0, 1503913.0, 11385.0]
('949 GREENE AVE', '11221')[6.0, 40.69113, -73.92943, 2016.0, 1899.0, 2178.0, 2700.0, 20160603, 1150000.0, 1275963.0, 20171201, -7810.0, 1365280.0, 1365280.0, 11221.0]
('20 LAUREL AVE', '10304')[3.0, 40.619595, -74.085185, 2016.0, 1910.0, 3050.0, 1052.0, 20050504, 234042.0, 323299.0, 20171201, -688.0, 342697.0, 342697.0, 10304.0]
('2102 67 ST', '11204')[1.0, 40.613745, -73.984895, 2016.0, 1930.0, 2400.0, 1714.0, 20150130, 720000.0, 1029476.0, 20171201, -1056.0, 1091245.0, 1091245.0, 11204.0]
('1212 BUSHWICK AVE', '11221')[6.0, 40.68786, -73.91586, 2016.0, 1920.0, 1333.0, 2668.0, 20070905, 440000.0, 1399446.0, 20171201, 61335.0, 1483413.0, 1483413.0, 11221.0]
('91 TOPSIDE LN', '10309')[4.0, 40.531764, -74.239509, 2016.0, 2007.0, 1860.0, 2708.0, 20110727, 465000.0, 674062.0, 20171201, -3560.0, 707765.0, 707765.0, 10309.0]
('1648 E  51 ST', '11234')[1.0, 40.620175, -73.92628, 2016.0, 1950.0, 2500.0, 2524.0, 20031201, 420000.0, 578917.0, 20171201, -28399.0, 631020.0, 631020.0, 11234.0]
('3507 SNYDER AVE', '11203')[3.0, 40.649485, -73.94427, 2016.0, 1910.0, 2200.0, 1100.0, 20170914, 715900.0, 711426.0, 20171201, -1615.0, 768340.0, 768340.0, 11203.0]
